SETTLEMENTDATE,timestamp_utc,asset_label,Station Name,DUID,Region,Participant,Fuel Source - Primary,SCADAVALUE,MAX_CAP,utilisation_pct,REGION_RRP,Latitude,Longitude,Plant
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Kennedy Energy Park (KEPWF1),Kennedy Energy Park,KEPWF1,QLD1,Kennedy Energy Park Pty Ltd,Wind,15.2,43.0,35.35,108.11,-20.88,144.42,Kennedy Energy Park
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Kennedy Energy Park (KEPWF1),Kennedy Energy Park,KEPWF1,QLD1,Kennedy Energy Park Pty Ltd,Wind,15.2,43.0,35.35,118.31105,-20.88,144.42,Kennedy Energy Park
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Kennedy Energy Park (KEPWF1),Kennedy Energy Park,KEPWF1,QLD1,Kennedy Energy Park Pty Ltd,Wind,15.2,43.0,35.35,82.5,-20.88,144.42,Kennedy Energy Park
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Kennedy Energy Park (KEPWF1),Kennedy Energy Park,KEPWF1,QLD1,Kennedy Energy Park Pty Ltd,Wind,15.2,43.0,35.35,72.15438,-20.88,144.42,Kennedy Energy Park
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Kennedy Energy Park (KEPWF1),Kennedy Energy Park,KEPWF1,QLD1,Kennedy Energy Park Pty Ltd,Wind,15.2,43.0,35.35,90.79029,-20.88,144.42,Kennedy Energy Park
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Kennedy Energy Park (KEPWF1),Kennedy Energy Park,KEPWF1,QLD1,Kennedy Energy Park Pty Ltd,Wind,15.1,43.0,35.12,101.0,-20.88,144.42,Kennedy Energy Park
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Kennedy Energy Park (KEPWF1),Kennedy Energy Park,KEPWF1,QLD1,Kennedy Energy Park Pty Ltd,Wind,15.1,43.0,35.12,68.13807,-20.88,144.42,Kennedy Energy Park
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Kennedy Energy Park (KEPWF1),Kennedy Energy Park,KEPWF1,QLD1,Kennedy Energy Park Pty Ltd,Wind,0.0,43.0,0.0,53.75,-20.88,144.42,Kennedy Energy Park
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Kennedy Energy Park (KEPWF1),Kennedy Energy Park,KEPWF1,QLD1,Kennedy Energy Park Pty Ltd,Wind,0.0,43.0,0.0,56.72,-20.88,144.42,Kennedy Energy Park
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Kennedy Energy Park (KEPWF1),Kennedy Energy Park,KEPWF1,QLD1,Kennedy Energy Park Pty Ltd,Wind,0.0,43.0,0.0,82.10099,-20.88,144.42,Kennedy Energy Park
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Kennedy Energy Park (KEPWF1),Kennedy Energy Park,KEPWF1,QLD1,Kennedy Energy Park Pty Ltd,Wind,0.3,43.0,0.7,112.25555,-20.88,144.42,Kennedy Energy Park
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Kiata Wind Farm (KIATAWF1),Kiata Wind Farm,KIATAWF1,VIC1,Kiata ProjectCo Pty Ltd Atf Kiata Project Trust,Wind,8.2,31.0,26.45,149.24,-36.4,141.75,Kiata Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Kiata Wind Farm (KIATAWF1),Kiata Wind Farm,KIATAWF1,VIC1,Kiata ProjectCo Pty Ltd Atf Kiata Project Trust,Wind,15.8,31.0,50.97,157.42688,-36.4,141.75,Kiata Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Kiata Wind Farm (KIATAWF1),Kiata Wind Farm,KIATAWF1,VIC1,Kiata ProjectCo Pty Ltd Atf Kiata Project Trust,Wind,14.0,31.0,45.16,115.37226,-36.4,141.75,Kiata Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Kiata Wind Farm (KIATAWF1),Kiata Wind Farm,KIATAWF1,VIC1,Kiata ProjectCo Pty Ltd Atf Kiata Project Trust,Wind,9.5,31.0,30.65,119.75,-36.4,141.75,Kiata Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Kiata Wind Farm (KIATAWF1),Kiata Wind Farm,KIATAWF1,VIC1,Kiata ProjectCo Pty Ltd Atf Kiata Project Trust,Wind,11.0,31.0,35.48,115.68785,-36.4,141.75,Kiata Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Kiata Wind Farm (KIATAWF1),Kiata Wind Farm,KIATAWF1,VIC1,Kiata ProjectCo Pty Ltd Atf Kiata Project Trust,Wind,7.2,31.0,23.23,144.14667,-36.4,141.75,Kiata Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Kiata Wind Farm (KIATAWF1),Kiata Wind Farm,KIATAWF1,VIC1,Kiata ProjectCo Pty Ltd Atf Kiata Project Trust,Wind,8.1,31.0,26.13,134.47524,-36.4,141.75,Kiata Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Kiata Wind Farm (KIATAWF1),Kiata Wind Farm,KIATAWF1,VIC1,Kiata ProjectCo Pty Ltd Atf Kiata Project Trust,Wind,6.1,31.0,19.68,94.13484,-36.4,141.75,Kiata Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Kiata Wind Farm (KIATAWF1),Kiata Wind Farm,KIATAWF1,VIC1,Kiata ProjectCo Pty Ltd Atf Kiata Project Trust,Wind,1.9,31.0,6.13,88.83626,-36.4,141.75,Kiata Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Kiata Wind Farm (KIATAWF1),Kiata Wind Farm,KIATAWF1,VIC1,Kiata ProjectCo Pty Ltd Atf Kiata Project Trust,Wind,2.0,31.0,6.45,94.45249,-36.4,141.75,Kiata Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Kiata Wind Farm (KIATAWF1),Kiata Wind Farm,KIATAWF1,VIC1,Kiata ProjectCo Pty Ltd Atf Kiata Project Trust,Wind,20.2,31.0,65.16,104.49341,-36.4,141.75,Kiata Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Lincoln Gap Wind Farm (LGAPWF1),Lincoln Gap Wind Farm,LGAPWF1,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.0,123.0,0.0,153.9726,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Lincoln Gap Wind Farm (LGAPWF1),Lincoln Gap Wind Farm,LGAPWF1,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,5.82,123.0,4.73,157.32,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Lincoln Gap Wind Farm (LGAPWF1),Lincoln Gap Wind Farm,LGAPWF1,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.0,123.0,0.0,124.18,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Lincoln Gap Wind Farm (LGAPWF1),Lincoln Gap Wind Farm,LGAPWF1,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.0,123.0,0.0,134.92113,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Lincoln Gap Wind Farm (LGAPWF1),Lincoln Gap Wind Farm,LGAPWF1,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.0,123.0,0.0,123.73445,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Lincoln Gap Wind Farm (LGAPWF1),Lincoln Gap Wind Farm,LGAPWF1,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.33,123.0,0.27,140.74926,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Lincoln Gap Wind Farm (LGAPWF1),Lincoln Gap Wind Farm,LGAPWF1,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,1.77,123.0,1.44,138.14009,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Lincoln Gap Wind Farm (LGAPWF1),Lincoln Gap Wind Farm,LGAPWF1,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.0,123.0,0.0,97.20787,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Lincoln Gap Wind Farm (LGAPWF1),Lincoln Gap Wind Farm,LGAPWF1,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.0,123.0,0.0,90.44,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Lincoln Gap Wind Farm (LGAPWF1),Lincoln Gap Wind Farm,LGAPWF1,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,4.71,123.0,3.83,93.03438,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Lincoln Gap Wind Farm (LGAPWF1),Lincoln Gap Wind Farm,LGAPWF1,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,10.25,123.0,8.33,104.64765,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Lincoln Gap Wind Farm (LGAPWF2),Lincoln Gap Wind Farm,LGAPWF2,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.0,85.0,0.0,153.9726,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Lincoln Gap Wind Farm (LGAPWF2),Lincoln Gap Wind Farm,LGAPWF2,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,4.92,85.0,5.79,157.32,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Lincoln Gap Wind Farm (LGAPWF2),Lincoln Gap Wind Farm,LGAPWF2,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.0,85.0,0.0,124.18,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Lincoln Gap Wind Farm (LGAPWF2),Lincoln Gap Wind Farm,LGAPWF2,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.0,85.0,0.0,134.92113,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Lincoln Gap Wind Farm (LGAPWF2),Lincoln Gap Wind Farm,LGAPWF2,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.54,85.0,0.64,123.73445,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Lincoln Gap Wind Farm (LGAPWF2),Lincoln Gap Wind Farm,LGAPWF2,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.47,85.0,0.55,140.74926,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Lincoln Gap Wind Farm (LGAPWF2),Lincoln Gap Wind Farm,LGAPWF2,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,2.39,85.0,2.81,138.14009,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Lincoln Gap Wind Farm (LGAPWF2),Lincoln Gap Wind Farm,LGAPWF2,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.0,85.0,0.0,97.20787,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Lincoln Gap Wind Farm (LGAPWF2),Lincoln Gap Wind Farm,LGAPWF2,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,0.0,85.0,0.0,90.44,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Lincoln Gap Wind Farm (LGAPWF2),Lincoln Gap Wind Farm,LGAPWF2,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,4.5,85.0,5.29,93.03438,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Lincoln Gap Wind Farm (LGAPWF2),Lincoln Gap Wind Farm,LGAPWF2,SA1,Lincoln Gap Wind Farm (Operations) Pty Ltd,Wind,4.09,85.0,4.81,104.64765,-32.564279,137.557328,Lincoln Gap Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Lake Bonney Wind Farm Stage 1 (LKBONNY1),Lake Bonney Wind Farm Stage 1,LKBONNY1,SA1,Lake Bonney Wind Power Pty Ltd,Wind,9.29,81.0,11.47,153.9726,-37.76,140.4,Lake Bonney Wind Farm Stage 1
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Lake Bonney Wind Farm Stage 1 (LKBONNY1),Lake Bonney Wind Farm Stage 1,LKBONNY1,SA1,Lake Bonney Wind Power Pty Ltd,Wind,15.36,81.0,18.96,157.32,-37.76,140.4,Lake Bonney Wind Farm Stage 1
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Lake Bonney Wind Farm Stage 1 (LKBONNY1),Lake Bonney Wind Farm Stage 1,LKBONNY1,SA1,Lake Bonney Wind Power Pty Ltd,Wind,10.72,81.0,13.23,124.18,-37.76,140.4,Lake Bonney Wind Farm Stage 1
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Lake Bonney Wind Farm Stage 1 (LKBONNY1),Lake Bonney Wind Farm Stage 1,LKBONNY1,SA1,Lake Bonney Wind Power Pty Ltd,Wind,14.74,81.0,18.2,134.92113,-37.76,140.4,Lake Bonney Wind Farm Stage 1
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Lake Bonney Wind Farm Stage 1 (LKBONNY1),Lake Bonney Wind Farm Stage 1,LKBONNY1,SA1,Lake Bonney Wind Power Pty Ltd,Wind,16.79,81.0,20.73,123.73445,-37.76,140.4,Lake Bonney Wind Farm Stage 1
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Lake Bonney Wind Farm Stage 1 (LKBONNY1),Lake Bonney Wind Farm Stage 1,LKBONNY1,SA1,Lake Bonney Wind Power Pty Ltd,Wind,21.52,81.0,26.57,140.74926,-37.76,140.4,Lake Bonney Wind Farm Stage 1
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Lake Bonney Wind Farm Stage 1 (LKBONNY1),Lake Bonney Wind Farm Stage 1,LKBONNY1,SA1,Lake Bonney Wind Power Pty Ltd,Wind,13.13,81.0,16.21,138.14009,-37.76,140.4,Lake Bonney Wind Farm Stage 1
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Lake Bonney Wind Farm Stage 1 (LKBONNY1),Lake Bonney Wind Farm Stage 1,LKBONNY1,SA1,Lake Bonney Wind Power Pty Ltd,Wind,19.65,81.0,24.26,97.20787,-37.76,140.4,Lake Bonney Wind Farm Stage 1
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Lake Bonney Wind Farm Stage 1 (LKBONNY1),Lake Bonney Wind Farm Stage 1,LKBONNY1,SA1,Lake Bonney Wind Power Pty Ltd,Wind,14.74,81.0,18.2,90.44,-37.76,140.4,Lake Bonney Wind Farm Stage 1
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Lake Bonney Wind Farm Stage 1 (LKBONNY1),Lake Bonney Wind Farm Stage 1,LKBONNY1,SA1,Lake Bonney Wind Power Pty Ltd,Wind,13.66,81.0,16.86,93.03438,-37.76,140.4,Lake Bonney Wind Farm Stage 1
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Lake Bonney Wind Farm Stage 1 (LKBONNY1),Lake Bonney Wind Farm Stage 1,LKBONNY1,SA1,Lake Bonney Wind Power Pty Ltd,Wind,19.65,81.0,24.26,104.64765,-37.76,140.4,Lake Bonney Wind Farm Stage 1
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Lake Bonney Stage 2 Windfarm (LKBONNY2),Lake Bonney Stage 2 Windfarm,LKBONNY2,SA1,Lake Bonney Wind Power Pty Ltd,Wind,19.89,159.0,12.51,153.9726,-37.76,140.4,Lake Bonney Stage 2 Windfarm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Lake Bonney Stage 2 Windfarm (LKBONNY2),Lake Bonney Stage 2 Windfarm,LKBONNY2,SA1,Lake Bonney Wind Power Pty Ltd,Wind,36.64,159.0,23.04,157.32,-37.76,140.4,Lake Bonney Stage 2 Windfarm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Lake Bonney Stage 2 Windfarm (LKBONNY2),Lake Bonney Stage 2 Windfarm,LKBONNY2,SA1,Lake Bonney Wind Power Pty Ltd,Wind,24.34,159.0,15.31,124.18,-37.76,140.4,Lake Bonney Stage 2 Windfarm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Lake Bonney Stage 2 Windfarm (LKBONNY2),Lake Bonney Stage 2 Windfarm,LKBONNY2,SA1,Lake Bonney Wind Power Pty Ltd,Wind,29.43,159.0,18.51,134.92113,-37.76,140.4,Lake Bonney Stage 2 Windfarm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Lake Bonney Stage 2 Windfarm (LKBONNY2),Lake Bonney Stage 2 Windfarm,LKBONNY2,SA1,Lake Bonney Wind Power Pty Ltd,Wind,37.5,159.0,23.58,123.73445,-37.76,140.4,Lake Bonney Stage 2 Windfarm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Lake Bonney Stage 2 Windfarm (LKBONNY2),Lake Bonney Stage 2 Windfarm,LKBONNY2,SA1,Lake Bonney Wind Power Pty Ltd,Wind,48.85,159.0,30.72,140.74926,-37.76,140.4,Lake Bonney Stage 2 Windfarm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Lake Bonney Stage 2 Windfarm (LKBONNY2),Lake Bonney Stage 2 Windfarm,LKBONNY2,SA1,Lake Bonney Wind Power Pty Ltd,Wind,34.42,159.0,21.65,138.14009,-37.76,140.4,Lake Bonney Stage 2 Windfarm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Lake Bonney Stage 2 Windfarm (LKBONNY2),Lake Bonney Stage 2 Windfarm,LKBONNY2,SA1,Lake Bonney Wind Power Pty Ltd,Wind,29.65,159.0,18.65,97.20787,-37.76,140.4,Lake Bonney Stage 2 Windfarm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Lake Bonney Stage 2 Windfarm (LKBONNY2),Lake Bonney Stage 2 Windfarm,LKBONNY2,SA1,Lake Bonney Wind Power Pty Ltd,Wind,37.89,159.0,23.83,90.44,-37.76,140.4,Lake Bonney Stage 2 Windfarm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Lake Bonney Stage 2 Windfarm (LKBONNY2),Lake Bonney Stage 2 Windfarm,LKBONNY2,SA1,Lake Bonney Wind Power Pty Ltd,Wind,29.55,159.0,18.58,93.03438,-37.76,140.4,Lake Bonney Stage 2 Windfarm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Lake Bonney Stage 2 Windfarm (LKBONNY2),Lake Bonney Stage 2 Windfarm,LKBONNY2,SA1,Lake Bonney Wind Power Pty Ltd,Wind,35.04,159.0,22.04,104.64765,-37.76,140.4,Lake Bonney Stage 2 Windfarm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Lake Bonney Stage 3 Wind Farm (LKBONNY3),Lake Bonney Stage 3 Wind Farm,LKBONNY3,SA1,Lake Bonney Wind Power Pty Ltd,Wind,5.19,39.0,13.31,153.9726,-37.737781,140.388137,Lake Bonney Stage 3 Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Lake Bonney Stage 3 Wind Farm (LKBONNY3),Lake Bonney Stage 3 Wind Farm,LKBONNY3,SA1,Lake Bonney Wind Power Pty Ltd,Wind,6.08,39.0,15.59,157.32,-37.737781,140.388137,Lake Bonney Stage 3 Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Lake Bonney Stage 3 Wind Farm (LKBONNY3),Lake Bonney Stage 3 Wind Farm,LKBONNY3,SA1,Lake Bonney Wind Power Pty Ltd,Wind,5.64,39.0,14.46,124.18,-37.737781,140.388137,Lake Bonney Stage 3 Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Lake Bonney Stage 3 Wind Farm (LKBONNY3),Lake Bonney Stage 3 Wind Farm,LKBONNY3,SA1,Lake Bonney Wind Power Pty Ltd,Wind,6.31,39.0,16.18,134.92113,-37.737781,140.388137,Lake Bonney Stage 3 Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Lake Bonney Stage 3 Wind Farm (LKBONNY3),Lake Bonney Stage 3 Wind Farm,LKBONNY3,SA1,Lake Bonney Wind Power Pty Ltd,Wind,6.36,39.0,16.31,123.73445,-37.737781,140.388137,Lake Bonney Stage 3 Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Lake Bonney Stage 3 Wind Farm (LKBONNY3),Lake Bonney Stage 3 Wind Farm,LKBONNY3,SA1,Lake Bonney Wind Power Pty Ltd,Wind,8.04,39.0,20.62,140.74926,-37.737781,140.388137,Lake Bonney Stage 3 Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Lake Bonney Stage 3 Wind Farm (LKBONNY3),Lake Bonney Stage 3 Wind Farm,LKBONNY3,SA1,Lake Bonney Wind Power Pty Ltd,Wind,8.43,39.0,21.62,138.14009,-37.737781,140.388137,Lake Bonney Stage 3 Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Lake Bonney Stage 3 Wind Farm (LKBONNY3),Lake Bonney Stage 3 Wind Farm,LKBONNY3,SA1,Lake Bonney Wind Power Pty Ltd,Wind,6.87,39.0,17.62,97.20787,-37.737781,140.388137,Lake Bonney Stage 3 Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Lake Bonney Stage 3 Wind Farm (LKBONNY3),Lake Bonney Stage 3 Wind Farm,LKBONNY3,SA1,Lake Bonney Wind Power Pty Ltd,Wind,6.48,39.0,16.62,90.44,-37.737781,140.388137,Lake Bonney Stage 3 Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Lake Bonney Stage 3 Wind Farm (LKBONNY3),Lake Bonney Stage 3 Wind Farm,LKBONNY3,SA1,Lake Bonney Wind Power Pty Ltd,Wind,7.82,39.0,20.05,93.03438,-37.737781,140.388137,Lake Bonney Stage 3 Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Lake Bonney Stage 3 Wind Farm (LKBONNY3),Lake Bonney Stage 3 Wind Farm,LKBONNY3,SA1,Lake Bonney Wind Power Pty Ltd,Wind,9.66,39.0,24.77,104.64765,-37.737781,140.388137,Lake Bonney Stage 3 Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Macarthur Wind Farm (MACARTH1),Macarthur Wind Farm,MACARTH1,VIC1,AGL Hydro Partnership,Wind,0.0,420.0,0.0,149.24,-38.048957,142.192112,Macarthur Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Macarthur Wind Farm (MACARTH1),Macarthur Wind Farm,MACARTH1,VIC1,AGL Hydro Partnership,Wind,6.5,420.0,1.55,157.42688,-38.048957,142.192112,Macarthur Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Macarthur Wind Farm (MACARTH1),Macarthur Wind Farm,MACARTH1,VIC1,AGL Hydro Partnership,Wind,16.8,420.0,4.0,115.37226,-38.048957,142.192112,Macarthur Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Macarthur Wind Farm (MACARTH1),Macarthur Wind Farm,MACARTH1,VIC1,AGL Hydro Partnership,Wind,22.5,420.0,5.36,119.75,-38.048957,142.192112,Macarthur Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Macarthur Wind Farm (MACARTH1),Macarthur Wind Farm,MACARTH1,VIC1,AGL Hydro Partnership,Wind,97.5,420.0,23.21,115.68785,-38.048957,142.192112,Macarthur Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Macarthur Wind Farm (MACARTH1),Macarthur Wind Farm,MACARTH1,VIC1,AGL Hydro Partnership,Wind,114.6,420.0,27.29,144.14667,-38.048957,142.192112,Macarthur Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Macarthur Wind Farm (MACARTH1),Macarthur Wind Farm,MACARTH1,VIC1,AGL Hydro Partnership,Wind,123.5,420.0,29.4,134.47524,-38.048957,142.192112,Macarthur Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Macarthur Wind Farm (MACARTH1),Macarthur Wind Farm,MACARTH1,VIC1,AGL Hydro Partnership,Wind,123.8,420.0,29.48,94.13484,-38.048957,142.192112,Macarthur Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Macarthur Wind Farm (MACARTH1),Macarthur Wind Farm,MACARTH1,VIC1,AGL Hydro Partnership,Wind,107.3,420.0,25.55,88.83626,-38.048957,142.192112,Macarthur Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Macarthur Wind Farm (MACARTH1),Macarthur Wind Farm,MACARTH1,VIC1,AGL Hydro Partnership,Wind,122.0,420.0,29.05,94.45249,-38.048957,142.192112,Macarthur Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Macarthur Wind Farm (MACARTH1),Macarthur Wind Farm,MACARTH1,VIC1,AGL Hydro Partnership,Wind,193.5,420.0,46.07,104.49341,-38.048957,142.192112,Macarthur Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,MacIntyre Wind Farm (MCINTYR1),MacIntyre Wind Farm,MCINTYR1,QLD1,MacIntyre UJV Operator Pty Ltd,Wind,474.61,890.0,53.33,108.11,-28.32,151.54,MacIntyre Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,MacIntyre Wind Farm (MCINTYR1),MacIntyre Wind Farm,MCINTYR1,QLD1,MacIntyre UJV Operator Pty Ltd,Wind,476.71,890.0,53.56,118.31105,-28.32,151.54,MacIntyre Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,MacIntyre Wind Farm (MCINTYR1),MacIntyre Wind Farm,MCINTYR1,QLD1,MacIntyre UJV Operator Pty Ltd,Wind,440.96,890.0,49.55,82.5,-28.32,151.54,MacIntyre Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,MacIntyre Wind Farm (MCINTYR1),MacIntyre Wind Farm,MCINTYR1,QLD1,MacIntyre UJV Operator Pty Ltd,Wind,442.65,890.0,49.74,72.15438,-28.32,151.54,MacIntyre Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,MacIntyre Wind Farm (MCINTYR1),MacIntyre Wind Farm,MCINTYR1,QLD1,MacIntyre UJV Operator Pty Ltd,Wind,402.18,890.0,45.19,90.79029,-28.32,151.54,MacIntyre Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,MacIntyre Wind Farm (MCINTYR1),MacIntyre Wind Farm,MCINTYR1,QLD1,MacIntyre UJV Operator Pty Ltd,Wind,358.58,890.0,40.29,101.0,-28.32,151.54,MacIntyre Wind Farm
